0.05,0
0.15,0
0.25,0
0.35,0
0.45,2.226084212354509
0.55,0.7461051480968409
0.65,0.5346107754079724
0.75,1.205246777694896
0.8500000000000001,0.6257656080812215
0.9500000000000001,1.252685765254844
1.05,0
1.15,0.8551079153250939
1.25,0.57906668210501
1.35,0.9929882044140763
1.45,0.6455997002549514
1.55,1.035854720173282
1.65,0.581724576912714
1.75,0.8126781863383419
1.85,0.8594375756558542
1.95,0.9520850969579326
2.05,0.7537969537473233
2.15,0.685319364582101
2.25,1.117438585859323
2.35,1.106324893707866
2.45,0.9424704119490886
2.55,0.8700098472169712
2.65,0.8378190699559209
2.75,1.017386217810323
2.85,0.83580921391234
2.95,1.092153916517089
3.05,1.192003889417344
3.15,0.7526213502636244
3.25,1.04982103356384
3.35,1.35105526817536
3.45,0.893612914704615
3.55,0.7901097627558178
3.65,0.8153583404771076
3.75,1.07821831902025
3.85,1.007669781756154
3.95,1.145855567115618
4.05,1.117565748145057
4.15,0.9723770209568713
4.25,0.9522168673625701
4.350000000000001,1.148137145283428
4.45,1.119974029747123
4.55,1.060355843221838
4.65,0
4.75,0
4.850000000000001,0
4.95,0
5.050000000000001,0
5.15,0
5.25,0
5.350000000000001,0
5.45,0
5.550000000000001,0
5.65,0
5.75,0
5.850000000000001,0
5.95,0
6.050000000000001,0
6.15,0
6.25,0
6.350000000000001,0
6.45,0
6.550000000000001,0
6.65,0
6.75,0
6.850000000000001,0
6.95,0
7.050000000000001,0
7.15,0
7.25,0
7.350000000000001,0
7.45,0
7.550000000000001,0
7.65,0
7.75,0
7.850000000000001,0
7.95,0
8.050000000000001,0
8.15,0
8.25,0
8.35,0
8.450000000000001,0
8.550000000000001,0
8.65,0
8.75,0
8.85,0
8.950000000000001,0
9.050000000000001,0
9.15,0
9.25,0
9.35,0
9.450000000000001,0
9.550000000000001,0
9.65,0
9.75,0
9.850000000000001,0
9.950000000000001,0
10.05,0
10.15,0
10.25,0
10.35,0
10.45,0
10.55,0
10.65,0
10.75,0
10.85,0
10.95,0
11.05,0
11.15,0
11.25,0
11.35,0
11.45,0
11.55,0
11.65,0
11.75,0
11.85,0
11.95,0
12.05,0
12.15,0
12.25,0
12.35,0
12.45,0
12.55,0
12.65,0
12.75,0
12.85,0
12.95,0
13.05,0
13.15,0
13.25,0
13.35,0
13.45,0
13.55,0
13.65,0
13.75,0
13.85,0
13.95,0
14.05,0
14.15,0
14.25,0
14.35,0
14.45,0
14.55,0
14.65,0
14.75,0
14.85,0
14.95,0
15.05,0
15.15,0
15.25,0
15.35,0
15.45,0
15.55,0
15.65,0
15.75,0
15.85,0
15.95,0
16.05,0
16.15,0
16.25,0
16.35,0
16.45,0
16.55,0
16.65,0
16.75,0
16.85,0
16.95,0
17.05,0
17.15,0
17.25,0
17.35,0
17.45,0
17.55,0
17.65,0
17.75,0
17.85,0
17.95,0
18.05,0
18.15,0
18.25,0
18.35,0
18.45,0
18.55,0
18.65,0
18.75,0
18.85,0
18.95,0
19.05,0
19.15,0
19.25,0
19.35,0
19.45,0
19.55,0
19.65,0
19.75,0
19.85,0
19.95,0
